dR dT
0.309232 0.0249817
0.394966 0.803105
0.0048659 0.0201859
0.0974274 0.0669
0.00341416 0.00467317
0.173256 0.276001
0.42239 0.852224
0.404312 1.45552
0.120292 0.127755
0.00651762 0.0252845
0.0588705 0.258753
0.0416548 0.00331333
0.392522 10.3497
0.159805 3.78854
0.0956263 3.74695
0.053003 0.741729
0.0804722 0.613956
0.0210865 0.407885
0.132477 0.762333
0.0523331 0.349701
0.0345419 0.0031586
0.0461821 0.00285848
0.141025 0.00737641
0.162992 0.0154781
0.156918 0.0106792
0.0245776 0.00163746
0.0337549 0.00275886
0.173995 0.0193952
0.0927498 0.00550269
0.482621 0.0259142
0.0155209 0.0012167
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
0.677084 0.0552011
1.01727 0.0388477
0.157428 0.0107918
0.0214089 0.00133671
1.72437 0.100295
1.25489 0.142078
0.673372 0.119056
0.186717 0.295899
0.0273991 0.160176
0.0269779 0.00251392
0.0209789 0.00278321
0.045176 0.00262501
0.04605 0.00349176
0.0258704 0.0017427
0.0449805 0.00278678
0.0224191 0.00200831
0.241056 0.00794661
0.0420764 0.0035626
0.0426421 0.00336417
0.0913593 0.00620161
0.231786 0.0091679
0.0380301 0.00255836
0.0665578 3.92962
0.0286725 0.00192641
0.0611271 0.141521
0.0414735 0.00298327
0.0488107 0.00381046
0.0573586 0.00218031
0.010247 0.00103285
0.0509272 0.00304928
0.0291119 0.00177157
0.046546 0.00402831
0.0123086 0.00100149
0.0411963 0.00310324
0.256823 0.0143142
0.123394 0.0115684
0.332729 0.0209266
0.123032 0.0109342
0.197457 0.00197405
0.382678 1.54873
0.306789 2.12587
0.188952 2.26097
0.120311 0.751715
0.067927 1.56482
0.264686 0.164692
0.0700191 0.424352
0.351675 0.718522
0.15661 3.04327
0.0772308 0.103822
0.0329534 0.0116026
0.0986512 0.758932
0.0343815 0.445342
0.156774 0.733458
0.184733 3.21484
0.104153 1.30873
0.269533 2.42775
0.130927 0.176175
0.123988 0.118125
0.158969 0.513004
0.405207 0.416296
0.192913 0.634335
0.101085 1.41233
0.240966 0.62084
0.0199308 0.125805
0.190264 0.0406858
0.0675881 0.460467
0.129685 0.519242
0.222172 1.24645
0.04019 0.227774
0.142179 0.103612
0.0461033 0.316507
0.0602813 0.502794
0.172366 0.222018
0.0445553 3.38446
0.0388672 0.287987
0.0234264 0.0672759
0.291607 0.169994
0.0951827 1.24687
0.0303589 0.00605319
0.213416 0.0350751
0.132401 1.36159
0.123386 0.29009
0.031429 0.532347
0.168513 1.55743
0.463218 4.48179
0.0914373 3.98245
0.145995 1.31092
0.390164 0.66234
0.270066 4.12602
0.0795103 0.0766042
0.140295 0.581895
0.101134 0.857499
0.0563272 0.550509
0.0390026 0.127817
0.02888 0.268385
0.178521 0.265835
0.0506877 0.317622
0.136416 0.407109
0.116685 0.0631289
0.0210251 0.110076
0.0250009 0.20433
0.0214697 0.256103
0.0172971 0.114032
0.12678 0.27555
0.188083 0.284638
0.211054 2.05449
1.01569 3.02486
0.738224 2.54445
0.0187039 0.178257
0.0636885 0.132098
0.183637 0.654737
0.0642719 0.848105
0.111464 0.101979
0.322568 0.141107
0.259814 0.0307231
0.222742 0.935635
0.0664694 0.560334
0.0283893 0.343752
0.112025 0.676121
0.0109583 0.0129758
0.109005 0.0785351
0.163851 0.362358
0.0307977 0.17524
0.0187189 0.508868
0.0167343 0.500141
0.110316 0.886934
0.259617 0.820003
0.120441 1.95652
0.100013 1.04667
0.261005 2.88523
0.114738 1.38862
0.0326973 0.269613
0.0322492 1.0116
0.0158011 0.0121047
0.0156985 0.0550386
0.175977 1.06544
0.0303571 0.35842
0.0243753 0.0461086
0.0370104 0.0448095
0.0144952 0.0111865
0.0260648 0.044437
0.0125778 0.000995783
0.0035322 0.0158507
0.0335433 0.0196935
0.00890196 0.0266974
0.0470486 0.196138
0.0278411 0.0259461
0.0422519 0.146559
0.0554006 0.340572
0.0426502 0.506986
0.245204 0.751003
0.0772951 0.317157
0.0292911 0.0622297
0.0240706 0.016906
0.0124904 0.00840087
0.0886108 0.299161
0.18333 1.79261
0.407119 3.60322
0.314388 1.72035
0.0663972 0.520365
0.236699 2.41871
0.310032 1.47629
0.389854 3.12403
0.314197 5.12847
0.0461563 0.308036
0.0186764 0.0829999
0.102965 0.731339
0.118609 0.684518
0.358262 2.36201
0.208139 1.15149
0.123089 0.717796
0.0666521 1.95243
0.145488 1.97046
0.240249 0.320391
0.184436 1.80761
0.0836688 0.712925
0.352228 3.96262
0.172458 1.89481
0.106172 0.461685
0.0752005 0.413805
0.0950018 0.304854
0.0381049 0.28738
0.0020392 0.0221913
0.0355965 0.0839016
0.230945 1.89585
0.292874 2.20395
0.03571 0.227059
0.29003 1.97869
0.384194 2.00699
0.0772294 0.578162
0.193696 1.94614
0.188042 1.62905
0.801346 6.60248
0.537247 1.64079
0.353384 1.82941
0.140781 1.29537
0.0118853 0.20071
0.552934 0.925621
0.24134 4.09352
0.103044 0.52285
0.534266 2.99317
0.133825 0.805657
0.168033 1.10838
0.0535186 0.406647
0.242517 0.710914
0.612481 2.01808
0.116471 1.31192
0.0770245 0.414838
0.0659748 0.0260769
0.20128 0.693144
0.352547 0.690058
0.109667 0.0704009
0.637844 3.45726
0.255623 1.98002
0.0856441 0.114094
0.148311 0.0283262
0.109189 0.736914
0.125662 0.701307
0.0908548 0.0703523
0.329578 0.53641
0.164308 0.0603952
0.136186 0.274982
0.378457 0.205402
0.440453 0.311616
0.838921 1.40275
0.293315 1.50784
0.0296918 0.00714464
1.10442 0.22737
1.09347 0.204916
0.511716 0.0494056
0.110656 0.0155432
1.04088 0.115768
0.157018 0.0198786
0.383954 0.0809918
0.554178 0.115851
0.0177261 0.00326467
0.118997 0.0114967
0.040637 0.00576149
0.0732083 0.00949815
0.103042 0.0117997
0.0421894 0.00243664
0.0325041 0.0060038
0.209019 0.0277998
0.0441056 0.00594273
0.0493973 0.00811204
0.205419 0.0294288
0.0428608 0.00559796
0.162963 0.0225853
0.0425369 0.00532076
0.0440899 0.00334981
0.0486971 0.00752683
0.0199756 0.00357443
0.250271 0.0275283
0.122165 0.0213403
0.182555 0.0211723
0.0196163 0.0038823
0.490133 0.0573837
0.979984 0.112287
0.958584 0.152481
0.218176 0.0287119
0.0311362 0.00532381
0.0966294 0.01706
0.631999 0.0674044
0.0270003 0.00302223
0.0887498 0.0137948
0.245191 0.0462732
0.048797 0.0100301
0.369027 0.067786
0.534328 0.0987755
0.267736 0.00978826
0.318723 0.0485392
0.125427 0.0125007
0.0416737 0.00802603
0.0243063 0.00389646
0.0318582 0.00331964
0.0563798 0.00882817
0.0494361 0.00517588
0.068796 0.00842162
0.218448 0.0184204
0.761347 0.0264168
0.0476527 0.00767191
0.0806985 0.00789247
0.0470811 0.00703827
0.041588 0.00396255
0.169361 0.0133489
0.0418434 0.00835216
0.0707663 0.00519877
0.0464742 0.00184516
0.317595 0.0133812
0.0468941 0.00337245
0.0450946 0.00210921
0.215067 0.0359428
0.022864 0.00415448
0.3398 0.0212853
0.238483 0.0105487
0.142769 0.0116729
0.375389 0.0563739
0.760761 0.146798
0.760761 0.146798
0.575078 0.0428584
0.575078 0.0428584
0.810093 0.0829445
0.704135 0.133631
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
