dR dT
0.0892092 0.365647
0.157932 1.06455
0.0916172 0.87429
0.0806205 0.57993
0.014989 0.196896
0.0438896 0.0264076
0.0309094 0.0356005
0.124647 0.698737
0.0438105 0.829504
0.0181543 0.220865
0.0362093 0.296968
0.0729999 0.301798
0.0679357 0.183844
0.0248031 0.0702563
0.214006 0.237607
0.0910877 0.4302
0.0808491 0.0918804
0.074649 0.821876
0.264155 0.290599
0.0420951 0.125474
0.0726852 0.313947
0.133596 0.95135
0.0809604 1.18242
0.131594 0.434242
0.0714119 0.372477
0.0206924 0.688411
0.0393755 0.319096
0.127211 1.22289
0.173166 0.791821
0.0639538 0.649803
0.0320706 0.189365
0.18409 0.684524
0.0310729 0.567501
0.0812589 0.559718
0.0996147 0.409541
0.108096 0.19583
0.138052 0.965536
0.175297 0.860938
0.098964 0.171644
0.0891808 0.972071
0.117633 0.444414
0.0989904 0.943103
0.133931 0.222335
0.0626054 0.473398
0.0452614 0.131288
0.0190806 0.0190133
0.0132511 0.0427275
0.13551 0.571902
0.0736363 0.100681
0.0471168 0.558031
0.0292977 0.0505095
0.0158501 0.0105098
0.0390951 0.297158
0.11208 0.419806
0.167427 0.174264
0.0368422 0.460047
0.0383795 0.0991682
0.00492189 0.327212
0.100227 0.448227
0.0679212 0.43297
0.0961883 0.128711
0.047128 0.0712908
0.0353473 0.295518
0.0888323 0.260801
0.014232 0.159191
0.144679 0.553398
0.0167486 0.151027
0.0251625 0.166777
0.0512253 1.0918
0.0579354 0.215654
0.0576813 0.491289
0.1102 0.367589
0.0350803 0.300915
0.0718789 0.611492
0.030664 0.166722
0.0378224 0.192483
0.112466 0.507503
0.0420482 0.384187
0.114124 0.78258
0.0340517 0.47275
0.0631974 0.901484
0.0514607 0.574516
0.117108 0.648836
0.0954431 0.485537
0.0374279 0.452188
0.110685 0.451614
0.215285 1.02007
0.0318082 0.233788
0.0748782 0.64227
0.0342868 0.550295
0.0401725 0.40985
0.317814 1.07663
0.0862304 0.920588
0.0190545 0.204016
0.104054 1.57256
0.064484 0.78198
0.0406529 0.0469727
0.00509968 0.0420673
0.162082 0.989533
0.0465644 0.313409
0.0958217 0.39811
0.0888484 0.120651
0.0719033 0.142648
0.034436 0.240485
0.132395 0.2008
0.186719 1.07962
0.16742 0.600683
0.144707 1.09455
0.108045 0.860292
0.128677 0.358453
0.0871365 0.127947
0.0399331 0.41945
0.0386845 0.115877
0.0375786 0.717491
0.296989 1.16747
0.101227 0.662577
0.0298299 0.0406902
0.0310131 0.139401
0.0999012 0.28343
0.0360973 0.191421
0.0334196 0.368715
0.0521198 0.290438
0.0180169 0.0633271
0.0697341 0.966753
0.0364952 0.188323
0.0252759 0.0670718
0.0514712 0.35997
0.0104903 0.407646
0.0497784 0.523135
0.105703 0.68447
0.0774487 0.128074
0.0534384 0.475062
0.0368058 0.529201
0.0446816 0.268624
0.040454 0.246538
0.0675551 0.343402
0.0915771 0.0985825
0.130605 0.407258
0.110712 0.239668
0.0358035 0.049751
0.154399 0.519394
0.0341995 0.0484229
0.165225 0.841079
0.118791 0.166386
0.12393 0.686795
0.0867658 0.226433
0.0733284 0.121944
0.0273672 0.0458273
0.13272 1.1215
0.120885 0.805204
0.0554744 0.165525
0.0131874 0.607869
0.0479986 0.0385698
0.0317381 0.310366
0.0399303 0.0701384
0.0928318 0.2412
0.0261535 0.687559
0.0309314 0.309812
0.136714 0.548622
0.0634572 0.229515
0.0482083 0.876326
0.0213608 0.803166
0.0392451 0.220379
0.0317255 0.116869
0.0499583 0.428885
0.105061 0.750891
0.0663404 0.592922
0.010431 0.145037
0.0161544 0.0404368
0.440866 1.68506
0.0562647 0.534172
0.0502208 0.558139
0.0685236 0.965072
0.11601 2.05385
0.0115159 0.228092
0.0105347 0.282272
0.0371719 0.280428
0.102589 0.616876
0.0695896 0.77298
0.0270223 0.0817164
0.0281241 0.618913
0.085126 1.01858
0.0518866 0.307443
0.0584721 0.643123
0.053614 0.215642
0.0242399 0.150295
0.0651267 0.34269
0.0938073 0.323425
0.0829996 1.07632
0.0429843 0.559916
0.261004 0.33818
0.0490858 0.179024
0.0887724 0.790046
0.203991 1.20297
0.22979 0.718215
0.0149703 0.107679
0.117819 0.258425
0.0910638 0.175917
0.194362 0.241423
0.198055 0.167231
0.0407033 0.0331554
0.0557987 0.30018
0.0585603 0.282974
0.092802 0.20173
0.20724 0.726737
0.174343 1.93959
0.126665 0.427345
0.0851986 0.766383
0.053015 0.383865
0.0375518 0.259112
0.0615436 0.241359
0.102777 0.106045
0.0213042 0.219394
0.0188096 0.164959
0.0192831 0.0504133
0.0196409 0.574024
0.078387 1.80075
0.133085 0.0258127
0.0131741 0.114213
0.0331223 0.217261
0.0703592 0.119528
0.0369157 0.24681
0.0395042 0.123266
0.152895 0.428435
0.0108431 0.0379328
0.0423862 1.37849
0.0184525 0.0911822
0.170223 1.17739
0.0520296 0.403264
0.0161952 0.0225827
0.0828172 0.489223
0.241175 1.95336
0.049828 0.213265
0.229612 0.842476
0.120708 0.256139
0.102377 0.393762
0.0347866 0.230111
0.0451789 0.20703
0.0810868 0.966347
0.0834169 1.51197
0.0311646 0.675253
0.0365058 0.425265
0.056319 0.406685
0.0286178 0.518867
0.115943 0.485977
0.0133121 0.344128
0.0302579 0.342418
0.0416641 0.218468
0.0744502 0.720064
0.0172782 0.100905
0.0888185 1.0552
0.0815189 0.336612
0.0830109 0.712919
0.0355959 0.101948
0.056646 0.993855
0.198213 0.271056
0.189637 0.503077
0.0824979 0.326424
0.0766173 0.436776
0.0442505 0.333673
0.0131405 0.036453
0.0262603 0.0176885
0.0654939 0.372276
0.0149581 0.124628
0.0860058 1.02352
0.0718452 0.360246
0.072077 0.481959
0.0586508 0.2948
0.113269 1.19824
0.0349592 0.274656
0.0520566 0.786839
0.0143969 0.275912
0.0268707 0.067937
0.00620751 0.0787709
0.144551 0.266075
0.0380855 0.617019
0.0321602 0.181824
0.0272733 0.57806
0.0570813 0.316022
0.0516169 0.552034
0.0326111 0.0853916
0.0308057 0.313028
0.0312322 0.044769
0.0143772 0.112516
0.0449938 0.424821
0.030955 0.0646901
0.0638226 0.277652
0.0762229 0.476673
0.0258926 0.283259
0.0401042 0.0311548
0.0153164 0.296795
0.0791733 0.422411
0.0603641 0.0234135
0.0261938 0.116659
0.16887 0.65431
0.014766 0.567586
0.0529928 0.140476
0.0314561 0.243381
0.11245 0.311599
0.0619831 0.198495
0.0503759 0.0898559
0.0768503 0.420633
0.0483368 0.0105593
0.0583536 0.737787
0.126094 0.389534
0.0633728 0.725063
0.049386 0.193995
0.0334061 0.472044
0.0372774 0.154462
0.0655962 0.167783
0.0355771 0.15601
0.0361458 0.603776
0.0639827 0.359382
0.0318 0.792552
0.0932225 0.285792
0.0498807 0.737222
0.0335593 0.257662
0.152251 0.693579
0.0629301 1.49641
0.033291 0.261484
0.0818138 1.05736
0.0729718 0.361023
0.174775 0.411062
0.0155539 0.276486
0.0933162 0.868374
0.126377 0.134224
0.0463256 0.0368595
0.14893 0.414023
0.0322539 0.219668
0.0928436 1.16723
0.129041 0.393092
0.0551597 0.35822
0.0884938 0.674108
0.0363792 0.563462
0.0316739 0.375068
0.0227279 0.389835
0.0992909 0.450914
0.0759181 0.283218
0.0597217 0.205916
0.0641735 0.319706
0.0371082 0.815629
0.0126449 0.155597
0.0359688 0.127114
0.0223003 0.381226
0.211738 1.02003
0.0899769 0.541881
0.0190947 0.171013
0.122635 0.841616
0.0385091 0.53337
0.0462472 0.041569
0.0835732 0.48706
0.0513495 0.231422
0.0384101 0.669813
0.0591311 0.101933
0.0357573 0.118257
0.109785 0.632328
0.1443 1.3855
0.0259549 0.380075
0.0779401 0.187523
0.0242925 0.208219
0.0521691 0.384843
0.0221755 0.0158118
0.0141451 0.104107
0.0436699 0.500342
0.0385479 0.0211825
0.0962821 0.28039
0.175052 0.415303
0.0589394 1.08145
0.0402409 0.341437
0.0477794 0.75322
0.0365016 0.0556692
0.057889 0.644799
0.0139394 0.129747
0.0760713 0.195696
0.049441 0.0623712
0.033501 0.194359
0.0201769 0.0433055
0.0346364 0.488445
0.0236416 0.121434
0.0498557 0.257134
0.0208658 0.341206
0.0404442 0.125578
0.0748211 0.177916
0.0715774 0.429863
0.119764 1.27981
0.0938986 0.514054
0.0277382 0.236769
0.09573 0.745419
0.0445 1.4047
0.0393821 0.233919
0.032977 0.530292
0.0661137 0.324279
0.0824014 1.02827
0.113217 0.676805
0.0704062 0.176667
0.0923395 1.42997
0.0314581 0.687462
0.100818 0.543685
0.0533657 0.180187
0.065506 1.24237
0.0837733 0.452157
0.0794039 0.451374
0.0165072 0.316031
0.0543101 0.162921
0.110572 0.0471099
0.0265773 0.426485
0.180861 1.29984
0.0573374 0.724174
0.0480462 0.450276
0.0477783 0.279546
0.0269607 0.0540215
0.00523068 0.318309
0.0947383 0.433446
0.0229745 0.0498656
0.13545 0.38776
0.132696 0.658942
0.052521 0.277652
0.0477318 0.822353
0.0311246 0.244949
0.0726359 0.380828
0.0400546 0.193344
0.025196 0.126535
0.0170874 0.270472
0.0249497 0.292982
0.0209982 0.0311838
0.114241 0.901867
0.0275649 0.0199808
0.270561 0.662501
0.131559 0.583317
0.0282777 0.135267
0.0363266 0.317147
0.0386547 0.0479198
0.0473903 0.381156
0.0119587 0.0239968
0.0505013 0.822416
0.016783 0.160114
0.0540907 0.167709
0.130543 0.0893603
0.0349173 0.180083
0.197372 1.84357
0.0189202 0.181128
0.0757851 0.531767
0.0492631 0.377525
0.0298983 0.217965
0.104611 1.8047
0.0765972 1.35828
0.110785 0.687406
0.0848725 1.23235
0.0531403 0.490433
0.12099 1.09317
0.0396288 0.446368
0.0746308 1.34898
0.0347096 0.179588
0.0428463 0.0733631
0.128792 0.174773
0.0479774 0.213532
0.0138506 0.21857
0.0304489 0.314019
0.0126436 0.120981
0.147969 0.664788
0.0189995 0.115769
0.0430707 0.0385333
0.0174122 0.509431
0.0737433 0.384119
0.0336065 0.354167
0.0115851 0.127519
0.0139883 0.273634
0.039725 0.0798751
0.0382888 0.119862
0.0382151 1.30484
0.118098 0.967262
0.0808882 0.612195
0.107875 1.43788
0.0857702 0.632191
0.0215086 0.0612059
0.110275 0.590459
0.029129 0.0485471
0.0870977 0.471621
0.159595 0.244291
0.0853023 0.201159
0.0362696 0.0113897
0.0132544 0.224888
0.0372496 0.161307
0.147189 0.550279
0.0793543 0.109526
0.0338852 0.341887
0.116467 0.949541
0.0289069 0.0910894
0.0527219 0.358923
0.0934595 0.585121
0.0530342 0.934231
0.0378482 0.747218
0.0191685 0.529305
0.246202 0.723775
0.0121147 0.0342469
0.147122 0.497501
0.236723 0.842439
0.414082 0.421978
0.13078 0.596202
0.066137 0.524817
0.0786702 0.556457
0.0197294 0.329192
0.00481149 0.0368398
0.0312585 0.0472563
0.072065 0.651722
0.0627289 0.24795
0.0276394 0.448263
0.0296231 0.433384
0.151819 1.33831
0.121024 0.727608
0.00677774 0.362767
0.156 1.2473
0.058272 0.297197
0.0167901 0.961283
0.0698396 0.486144
0.0385019 0.295167
0.0297415 0.0429433
0.0810592 0.416587
0.0377977 0.135546
0.020284 0.529826
0.130023 1.0769
0.0601286 0.386588
0.212778 0.79966
0.113155 0.663826
0.0207325 0.192293
0.0286543 0.469897
0.0278136 0.0793007
0.167875 0.620219
0.0436155 1.32367
0.0340517 0.241637
0.0597226 0.501622
0.0166496 0.0763615
0.315481 0.493887
0.101064 1.49263
0.0949805 0.520432
0.0130541 0.199623
0.0323794 0.264293
0.100202 0.188266
0.0605981 0.392432
0.0124519 0.100636
0.0236935 0.0944982
0.00979254 0.0364316
0.0952191 0.370737
0.0481754 0.259035
0.0716777 0.115637
0.00825052 0.113077
0.0512976 0.121319
0.0503918 0.62391
0.0536267 1.11394
0.0387657 0.114225
0.0407267 0.187233
0.0573145 0.554267
0.0368966 0.208471
0.0134095 0.0477608
0.102888 0.671887
0.0612108 0.233183
0.0795626 0.0668092
0.0358931 0.189075
0.0418049 0.69087
0.0305905 0.332583
0.197019 0.645321
0.0421079 0.448589
0.311058 1.1011
0.0535665 0.315862
0.0575883 0.259446
0.0794673 0.169959
0.0470014 1.24991
0.0340646 0.184338
0.0817241 0.220162
0.289914 1.19361
0.0281404 1.11436
0.0462209 0.299657
0.0533666 0.19678
0.0551296 0.243007
0.0992686 0.960076
0.0669174 1.74215
0.168686 0.149191
0.0337948 0.245181
0.0137117 0.15287
0.0569288 0.492677
0.193111 1.94453
0.101005 2.56755
0.18777 2.701
0.0993583 0.623763
0.00715866 1.77111
0.0797907 0.323607
0.029828 0.412874
0.047762 0.386409
0.123639 0.488897
0.152403 0.596767
0.0456402 1.01172
0.0839496 0.73649
0.0491133 1.37907
0.113761 0.630714
0.120866 0.172098
0.0608626 0.100956
0.0476053 0.199183
0.0852791 0.229934
0.0445001 0.218087
0.0586269 0.885558
0.0280286 0.291931
0.0460578 0.151923
0.0467191 0.26137
0.0324687 0.196164
0.0298043 0.0335687
0.0328298 0.397712
0.0583291 0.293116
0.0499934 0.400445
0.123112 0.793203
0.026675 0.332695
0.0345792 0.375472
0.0759112 0.529159
0.0447421 0.297272
0.00431556 0.0466961
0.0496616 0.547485
0.051961 0.954251
0.101082 0.300038
0.0837705 0.457747
0.0105441 0.213011
0.0331578 0.253781
0.0434185 0.0915607
0.0456818 0.42088
0.0317903 0.293084
0.0248772 0.55316
0.237719 0.397166
0.223531 0.803584
0.0326728 0.235369
0.0596775 0.687548
0.0661114 0.707907
0.0875133 0.105748
0.0416929 0.208106
0.0826439 0.243847
0.0647964 0.0812291
0.0452519 0.807673
0.215019 1.38543
0.082493 0.206757
0.00657006 0.140747
0.0457739 0.300015
0.0390982 0.485979
0.0379238 0.292248
0.0250646 0.261687
0.0360576 0.85676
0.0113136 0.106219
0.0417814 0.159843
0.0688775 0.598157
0.15558 0.259172
0.0864094 0.0689578
0.0502704 0.558431
0.0954121 1.28846
0.0604923 0.233495
0.128312 0.576821
0.0713879 0.324922
0.0990665 1.52311
0.0259917 0.0341621
0.00425333 0.138758
0.0199954 0.712475
0.020438 0.124887
0.0299087 0.125326
0.0549339 0.177468
0.0388583 0.223327
0.125907 0.256484
0.0760368 0.364374
0.0516534 1.2907
0.0258441 0.302337
0.037286 0.295097
0.0574568 0.0738615
0.036759 0.568893
0.0990837 0.620477
0.0610121 0.437274
0.0265861 0.101276
0.121184 0.108952
0.025521 0.701863
0.106348 0.644428
0.0239183 0.577055
0.130676 1.0369
0.0485734 0.262774
0.0649315 0.996571
0.306936 0.584079
0.0674194 0.892525
0.0346627 0.254246
0.183966 0.231699
0.0631046 0.498367
0.021436 0.609678
0.0435051 0.255827
0.0406579 0.110389
0.0884133 0.272762
0.0703396 0.536454
0.0268968 0.0422519
0.161503 0.318508
0.0712284 0.5962
0.149185 0.705928
0.091084 1.77507
0.138077 0.954139
0.0926521 1.28181
0.0822926 0.548212
0.174929 0.870824
0.0574896 1.06288
0.0732096 0.332266
0.0383734 0.416003
0.205613 1.11263
0.279051 0.186884
0.133492 0.204807
0.23231 1.13881
0.0792981 0.276528
0.23185 1.00869
0.0529421 0.407089
0.103331 0.649652
0.0337896 0.300011
0.0190378 0.58636
0.0676744 0.671428
0.0594431 0.71334
0.0676563 0.249068
0.0391222 0.437271
0.138473 1.03621
0.0238519 0.299641
0.0490556 0.37764
0.099094 0.425022
0.0874055 0.801288
0.076349 0.305045
0.0229933 0.255579
0.0435005 0.774741
0.0759544 0.4812
0.107481 1.08986
0.110756 0.826941
0.0990781 1.25576
0.0465865 0.590327
0.0666322 0.744354
0.0559867 0.530816
0.0573801 0.817046
0.0278504 0.759608
0.0358467 1.24185
0.149122 1.27005
0.0803394 1.03844
0.0678662 0.13223
0.396488 1.50746
0.225021 0.923968
0.143521 1.80167
0.0716032 0.884411
0.0937356 0.488573
0.136598 1.1812
0.104901 1.01951
0.150315 1.31431
0.0368695 0.431798
0.125119 1.55518
0.0903799 1.06909
0.225196 0.96873
0.0407205 0.222118
0.143925 1.5366
0.0704568 0.479177
0.0825694 0.867607
0.092588 1.04999
0.278341 0.805662
0.116288 1.1746
0.056133 3.67967
0.178858 1.13753
0.0881539 0.581606
0.0761816 0.674255
0.043844 0.256512
0.0933436 0.59379
0.0527486 0.205244
0.120075 0.302935
0.0181681 0.396691
0.0687503 0.808098
0.0488658 0.598874
0.0261153 0.452796
0.285019 0.762862
0.0172195 0.205042
0.0160411 0.129728
0.0343434 0.416439
0.0356467 0.202056
0.091616 1.32797
0.0919841 0.324096
0.134665 0.180347
0.11358 0.13954
0.060286 1.04629
0.066203 0.803939
0.0264707 0.38974
0.0355203 0.679303
0.0678713 0.945155
0.0205785 0.502164
0.0771349 0.773677
0.0835094 0.336857
0.13551 0.378919
0.0839358 0.333316
0.0835508 0.511361
0.00733701 0.0492512
0.0607714 0.27126
0.0168403 0.301264
0.0160838 0.470342
0.0130778 0.137386
0.0155055 0.0992908
0.0141825 0.0270397
0.0681614 0.282415
0.0648994 0.448685
0.113346 0.305521
0.072242 0.84721
0.146361 0.452437
0.0539368 0.590036
0.0768092 0.831975
0.0707302 0.610834
0.0334854 0.187141
0.0119718 0.13981
0.0285017 0.709655
0.0135759 0.0628332
0.0537099 0.29641
0.0865938 0.366111
0.0713159 0.474847
0.0360999 0.0897111
0.0355212 0.159095
0.0216243 0.237323
0.0415179 0.239455
0.0724699 0.740821
0.108202 0.466285
0.0802315 0.404823
0.0667116 0.994087
0.077362 0.836816
0.0502972 0.219818
0.0570517 0.239767
0.0394898 0.525049
0.027215 0.21791
0.0305078 0.543104
0.0338628 0.343427
0.0376888 0.338828
0.0697099 0.662989
0.148172 0.0374761
0.0149805 0.154168
0.0430955 0.101082
0.0758603 0.554938
0.289417 1.11773
0.0874043 0.609738
0.10117 0.771376
0.0530289 0.218602
0.0232483 0.0217501
0.0175788 0.0376259
0.0918565 0.365995
0.0830606 0.255632
0.0523571 0.253003
0.145299 0.580468
0.0498403 0.176317
0.0736891 0.252839
0.0680335 0.0881034
0.0550811 0.881637
0.054829 0.509009
0.0235654 0.0665627
0.0302561 0.481364
0.0354652 0.0179534
0.0127088 0.0459843
0.155197 0.426683
0.0914229 0.813279
0.135991 0.350286
0.0344078 0.346626
0.0240429 1.19538
0.0150005 0.366466
0.034035 0.0584788
0.00836747 0.0302141
0.0800077 0.417481
0.0258908 0.395194
0.0417939 0.18957
0.0174993 0.572386
0.0255186 0.388109
0.0460146 0.187283
0.0314657 0.798668
0.0352385 0.311431
0.123092 0.227928
0.051921 0.45865
0.0275363 0.535344
0.0490288 1.19303
0.0352526 0.463119
0.138515 0.359569
0.0912019 0.256568
0.057546 0.581288
0.134474 0.876386
0.0183134 0.757056
0.0445162 0.195989
0.0347736 0.0493428
0.175337 0.320868
0.0464408 0.0341009
0.0503014 0.27399
0.148878 1.12881
0.0158976 0.0285514
0.157935 1.25435
0.243247 2.15745
0.0443235 1.01299
0.10525 0.323578
0.0529143 0.458727
0.0373095 0.0192426
0.0470526 0.305038
0.0260264 0.288074
0.0941184 0.313676
0.0500581 0.429786
0.0266418 0.399753
0.107691 0.158209
0.118747 0.71434
0.0776891 0.20045
0.0138825 0.154367
0.0476814 0.524486
0.0498176 0.37086
0.109748 0.369321
0.104502 1.07503
0.0492371 0.539763
0.0295621 0.0953998
0.0189953 0.0261692
0.0382357 0.0114337
0.075217 0.251014
0.0477074 0.0390618
0.0358971 0.0269312
0.027543 0.719354
0.0556012 0.0749544
0.0249212 0.408551
0.0422997 0.100559
0.0229224 0.158019
0.0660638 0.846221
0.0579297 0.0564358
0.077487 0.22741
0.0395927 0.125034
0.0393379 0.232013
0.151767 0.120972
0.0308766 0.0633396
0.0489294 0.0437691
0.0518237 0.167604
0.0209869 0.0373414
0.0476595 0.416789
0.0307655 0.225741
0.0530969 0.154046
0.080888 0.4744
0.0806142 0.107965
0.062484 0.661124
0.0438546 0.475161
0.0580056 0.316722
0.0179751 0.371376
0.0270146 0.1331
0.0284089 0.0257952
0.0305671 0.0494075
0.0304036 0.083375
0.0238911 0.191097
0.0329854 0.149923
0.0652666 0.44865
0.0758595 0.189544
0.0492304 0.352146
0.01175 0.103958
0.0184421 0.398734
0.0162319 0.143303
0.00617679 0.0466246
0.0494163 0.157044
0.0391046 0.515143
0.0474398 0.797407
0.0368119 0.0490788
0.0250216 0.341572
0.0780726 0.435605
0.0384464 0.242397
0.0426891 0.321108
0.0215261 0.134555
0.013411 0.384755
0.0384638 0.352254
0.0132665 0.0298054
0.20647 0.0418848
0.0940127 0.698192
0.0866564 1.2935
0.0633062 0.497713
0.0404238 0.367104
0.081272 0.458637
0.0465057 0.138065
0.0308671 0.0374827
0.0127085 0.251331
0.0620568 0.456063
0.0383488 0.236898
0.0231224 0.0435284
0.0198994 0.0210817
0.0126274 0.27292
0.0130836 0.722464
0.0318841 0.0220617
0.0145475 0.298063
0.111201 0.407887
0.0254216 0.273977
0.0403459 0.230782
0.0339539 0.157979
0.0559524 0.388939
0.0301591 0.380058
0.121345 1.36507
0.0145276 0.157163
0.0287034 0.0491327
0.041826 0.854711
0.0746766 0.500166
0.0410569 0.360124
0.0264787 0.0321194
0.0187956 0.0541102
0.0835591 0.403856
0.121635 0.905862
0.0415478 0.94834
0.0462615 0.600431
0.0707909 0.209162
0.0516609 0.446764
0.0585403 0.170732
0.00426688 0.0658957
0.0709804 0.555425
0.0274729 0.0169527
0.0662772 0.49692
0.0372147 0.572015
0.0573246 0.279943
0.070425 1.31681
0.0456452 0.385897
0.0480858 0.175745
0.0427702 0.0498904
0.0393612 0.12797
0.0354878 0.33778
0.0628135 0.353692
0.0149767 0.138959
0.0111296 0.0503242
0.0868569 0.755313
0.0319625 0.0216123
0.0259648 0.15211
0.0390576 0.116165
0.028315 0.419961
0.0374681 0.195155
0.028403 0.14424
0.0541438 0.402687
0.0196239 0.384114
0.0193095 0.0377754
0.0637352 0.529688
0.0583394 0.252994
0.0761849 0.26969
0.0942364 0.467768
0.0409851 0.0154344
0.0454021 0.0163969
0.0644129 0.0427255
0.0281979 0.266906
0.11236 0.156605
0.00943992 0.25176
0.0439574 0.352075
0.0452647 0.363958
0.0415896 0.206411
0.0208209 0.208359
0.148623 0.494497
0.0579291 0.17529
0.0342673 0.537481
0.0139302 0.0265331
0.0896585 0.484032
0.100461 0.669791
0.0252933 0.391427
0.0487517 1.17822
0.0248913 0.147974
0.0699045 0.474223
0.0545255 0.497492
0.0577353 0.247392
0.0385788 0.560927
0.0983988 1.87751
0.042148 0.378685
0.050269 0.105812
0.0575716 0.181246
0.0453813 0.438043
0.0811599 0.268398
0.019015 0.104377
0.0298781 0.0475255
0.0494987 0.420025
0.0433836 0.408507
0.0368777 0.40698
0.0321579 0.400561
0.0655062 0.141459
0.0097768 0.0322783
0.0273259 0.177887
0.0210572 0.103497
0.0216565 0.304634
0.0190793 0.0301226
0.023337 0.170549
0.0756404 0.0407566
0.0423818 0.20022
0.0271032 0.123231
0.0523627 0.0743579
0.0298036 0.496509
0.0817015 0.417146
0.0503694 0.589733
0.035659 0.60701
0.19169 0.542819
0.1193 0.645418
0.012054 0.199053
0.0309831 0.465032
0.0284356 0.0577903
0.0301108 0.295629
0.0500395 0.216936
0.0308753 0.292974
0.0272092 0.0783833
0.0315015 0.0380697
0.0744629 0.110937
0.0695048 0.450233
0.0625734 0.0389537
0.0232106 0.45011
0.0409517 0.563006
0.0771352 0.0822568
0.0488862 0.204657
0.0971719 0.331801
0.0231146 0.275454
0.0665144 0.337005
0.033034 0.0202464
0.00489527 0.293034
0.0295659 0.132571
0.0451576 0.295876
0.0355861 0.117102
0.037284 0.0496786
0.00958227 0.0130228
0.0237862 0.137813
0.0416304 0.382006
0.035344 0.234265
0.0449287 0.352652
0.0814935 0.332871
0.109641 0.496986
0.0788797 0.668787
0.0174112 0.198657
0.0550589 0.280555
0.0735578 0.207848
0.0413277 0.0999002
0.0209677 0.374733
0.079133 0.873879
0.0909355 0.232233
0.0513111 0.4634
0.0626683 0.520976
0.0480261 0.778396
0.0492046 0.445026
0.074523 0.401643
0.0395621 0.331805
0.0989884 1.0469
0.0377322 0.224461
0.0251064 0.311173
0.0296232 0.33608
0.0327107 1.23661
0.0306238 0.308846
0.00984768 0.203475
0.105258 0.428868
0.0372415 0.937154
0.135941 0.283829
0.0635719 0.226303
0.0731733 0.675337
0.0439639 0.136579
0.11518 0.836874
0.102838 1.33502
0.030467 0.866129
0.0507469 0.359934
0.143535 1.06549
0.0925319 0.300578
0.0850801 0.265915
0.10625 0.86035
0.0661708 0.864944
0.084252 0.510594
0.128703 0.124757
0.0844936 0.516465
0.0114737 0.045636
0.0218699 0.218553
0.0864958 1.36568
0.0381935 0.225813
0.0199556 0.266489
0.0399518 0.685982
0.250068 1.24743
0.0175993 0.306858
0.123828 1.1768
0.0441971 0.0501858
0.0213259 0.559204
0.0210301 0.645381
0.0291438 0.121706
0.0516254 0.38306
0.0699439 0.215167
0.0796202 0.578784
0.0644468 1.14005
0.0139788 0.397739
0.060568 0.520161
0.0558593 0.689614
0.0105362 0.429158
0.0534834 0.710746
0.0606809 0.861506
0.166201 0.40864
0.0624078 0.0682107
0.0258853 0.13557
0.0311458 0.170697
0.0672532 0.338319
0.0481575 0.145233
0.0111238 0.112076
0.0935489 1.09942
0.0212737 0.40849
0.0536125 0.675051
0.070882 0.703163
0.0393402 0.362879
0.035015 0.279306
0.0115326 0.399484
0.148992 0.52728
0.0663389 0.641888
0.0586736 1.23828
0.126145 2.50683
0.0444496 0.535925
0.0135133 0.0336705
0.130294 1.22809
0.0760466 0.12381
0.0245317 0.542219
0.0788654 0.376117
0.0258821 0.806247
0.136875 0.426873
0.0465639 0.388951
0.0345471 0.259666
0.0163397 0.0664097
0.0265709 0.204185
0.0334697 0.169951
0.0436841 0.0865505
0.0594686 0.227389
0.0291915 0.161276
0.0532988 0.1359
0.0268966 0.173179
0.0350996 0.0723675
0.0287817 0.136864
0.081699 0.679014
0.0378659 1.20085
0.028573 0.0400201
0.127957 0.269504
0.0817373 0.987135
0.121103 2.50683
0.0266635 0.181305
0.0521903 0.300028
0.0590241 0.0751715
0.0185771 0.373719
0.0167747 0.0249047
0.0250616 0.202004
0.00571788 0.43823
0.0449662 0.261201
0.0338552 0.0533369
0.035758 0.0483071
0.00408913 0.049049
0.0306081 0.0145449
0.0385049 0.461653
0.066025 0.472549
0.0225613 0.123968
0.0396918 0.130808
0.0541905 0.33367
0.0305108 0.186717
0.016055 0.11597
0.0616141 0.199159
0.0694273 0.243782
0.0457511 0.430739
0.0538946 0.401103
0.0824805 0.181006
0.0845292 0.344861
0.040982 0.132392
0.0546638 0.44163
0.0152685 0.175827
0.0112671 0.0930513
0.0648489 0.687419
0.0353401 0.273814
0.0668917 0.589031
0.0664361 0.144557
0.027503 0.355516
0.0237026 0.036299
0.0377541 0.630554
0.0185698 0.456692
0.0245687 0.0486536
0.0499964 0.495198
0.0868743 0.328625
0.0714355 0.144129
0.043251 0.34785
0.088544 0.560994
0.17134 0.695174
0.0655153 1.48085
0.0280255 0.465221
0.0212727 0.039675
0.0152165 0.148835
0.0529786 0.221924
0.00576219 0.0305988
0.0172189 0.428612
0.00996661 0.00738382
0.108274 0.312438
0.053997 0.18895
0.0266473 0.108358
0.0288281 0.149254
0.0404934 0.387879
0.019108 0.131812
0.0153572 0.285967
0.016833 0.310669
0.0309016 0.113813
0.0130502 0.218578
0.0531276 0.250675
0.0574673 0.516709
0.0338111 0.43341
0.00332868 0.020249
0.110489 0.590253
0.0238049 0.195513
0.0704791 0.903559
0.0890247 0.209975
0.0380027 0.0452088
0.0601727 0.798055
0.0348017 0.0262908
0.130865 0.170298
0.0504766 0.201728
0.0366648 0.121802
0.0182061 0.0155703
